doc_id,adj_token_id,noun_token_id,sentence,adj_token,noun_token,noun_lemma,prenominal,adj_lower
10240500909,3,4,see a bite apple?,bite,apple,apple,TRUE,bite
10240501020,1,2,sweet potatoes?,sweet,potatoes,potato,TRUE,sweet
10240501141,4,3,eat ### sweet potatoes.,sweet,#,#,FALSE,sweet
10240501274,2,3,want go horsies.,go,horsies,horsy,TRUE,go
10240501321,3,4,I want go backwards.,go,backwards,backwards,TRUE,go
10240501323,3,4,I want go backwards!,go,backwards,backwards,TRUE,go
10240501872,4,5,"### put in front part, daddy.",front,part,part,TRUE,front
10240501963,3,6,"is it v@l ###, g@l.",v@l,#,#,FALSE,v@l
10240501981,8,10,I want to put over in this big ###.,big,#,#,FALSE,big
10240502070,1,2,b@l i@l ###.,b@l,i@l,i@l,TRUE,b@l
10240502122,11,12,and now -- put the -- because -- put the bunny clothes on.,bunny,clothes,clothes,TRUE,bunny
10240502261,8,9,that what say and -- I go big hug.,big,hug,hug,TRUE,big
10240502280,3,4,"um, orange juice.",orange,juice,juice,TRUE,orange
10240502286,6,7,### look and see ### big hug.,big,hug,hug,TRUE,big
10240600211,4,5,Big_Bird is a long side of ###.,long,side,side,TRUE,long
10240600231,6,7,this -- that -- the green scissor.,green,scissor,scissor,TRUE,green
10240600289,1,2,clean piece?,clean,piece,piece,TRUE,clean
10240600439,1,3,bumble+bee starts a b@l!,bumble,bee,bee,FALSE,bumble
10240600477,2,3,### cut piece.,cut,piece,piece,TRUE,cut
10240600596,1,5,close ### open the door.,close,door,door,FALSE,close
10240600596,3,5,close ### open the door.,open,door,door,FALSE,open
10240600606,4,7,### got to open Sesame_Street door.,open,door,door,FALSE,open
10240600716,1,2,good job.,good,job,job,TRUE,good
10240600745,3,4,they're cursive letters?,cursive,letters,letter,TRUE,cursive
10240600914,2,3,### remote control?,remote,control,control,TRUE,remote
10240600915,4,5,don't have remote control.,remote,control,control,TRUE,remote
10240600918,4,5,no where the remote control?,remote,control,control,TRUE,remote
10240600932,5,6,in Zoe -- in Marcus house.,Marcus,house,house,TRUE,marcus
10240600933,2,3,this remote control?,remote,control,control,TRUE,remote
10240600934,2,3,this remote control?,remote,control,control,TRUE,remote
10240600935,2,3,this remote control?,remote,control,control,TRUE,remote
10240600937,2,3,### remote control!,remote,control,control,TRUE,remote
10240600938,1,2,remote control!,remote,control,control,TRUE,remote
10240600945,6,7,I can't find my remote control.,remote,control,control,TRUE,remote
10240600948,1,2,remote control.,remote,control,control,TRUE,remote
10240600949,2,3,### remote control.,remote,control,control,TRUE,remote
10240600952,2,3,### remote control.,remote,control,control,TRUE,remote
10240600953,3,4,where my remote control?,remote,control,control,TRUE,remote
10240600954,4,5,just find the remote control.,remote,control,control,TRUE,remote
10240600956,3,4,### my remote control.,remote,control,control,TRUE,remote
10240601052,2,3,### missing d@l.,missing,d@l,d@l,TRUE,missing
10240601164,3,4,### my other girl.,other,girl,girl,TRUE,other
10240601208,2,3,the little girl!,little,girl,girl,TRUE,little
10240601252,2,3,### little gas.,little,gas,ga,TRUE,little
10240601287,1,2,more gas?,more,gas,ga,TRUE,more
10240601377,1,2,new batteries?,new,batteries,battery,TRUE,new
10240601385,1,3,open ###.,open,#,#,FALSE,open
10240601386,1,3,open ###.,open,#,#,FALSE,open
10240601602,5,6,"I need cabbage, orange juice, ###.",orange,juice,juice,TRUE,orange
10240601605,2,3,with heavy soap.,heavy,soap,soap,TRUE,heavy
10240601679,2,3,no more girls!,more,girls,girl,TRUE,more
10240601730,2,4,the bear go sleep.,bear,sleep,sleep,FALSE,bear
10240601731,2,4,the elephant go sleep.,elephant,sleep,sleep,FALSE,elephant
10240601737,1,3,baby bird asleep.,baby,asleep,asleep,FALSE,baby
10240601825,3,4,"get a green uh, get a cup.",green,uh,uh,TRUE,green
10240602003,3,4,""" -- ugly monsters.""",ugly,monsters,monster,TRUE,ugly
10240602008,3,4,"""no more monsters jumping on the bed.""",more,monsters,monster,TRUE,more
10240602009,3,4,"""four ugly monsters jumping on the bed.""",ugly,monsters,monster,TRUE,ugly
10240602012,3,4,"""no more monsters jumping on the bed!""",more,monsters,monster,TRUE,more
10240602014,3,4,""" -- ugly monsters jumping on the bed.""",ugly,monsters,monster,TRUE,ugly
10240602017,3,4,"""no more monsters jumping on the bed!""",more,monsters,monster,TRUE,more
10240602018,3,4,""" -- ugly monsters jumping on the bed.""",ugly,monsters,monster,TRUE,ugly
10240602021,3,4,"""no more monsters jumping on the bed!""",more,monsters,monster,TRUE,more
10240602025,3,4,""" -- ugly monster -- the bed.""",ugly,monster,monster,TRUE,ugly
10240700260,1,2,uh heart.,uh,heart,heart,TRUE,uh
10240700357,3,4,I want more paint+.,more,paint,paint,TRUE,more
10240700362,6,7,I want -- I want different colors.,different,colors,color,TRUE,different
10240700776,10,11,I want to do -- can I do some other game?,other,game,game,TRUE,other
10240700807,3,4,### the other ones.,other,ones,one,TRUE,other
10240700871,1,2,light night.,light,night,night,TRUE,light
10240701019,6,7,"um, it ### like tiny tree or stuff.",tiny,tree,tree,TRUE,tiny
10240701837,8,9,### let me -- get ### more stuff.,more,stuff,stuff,TRUE,more
10240701854,4,7,how about -- twinkle twinkle little star how I wonder what you are?,twinkle,star,star,FALSE,twinkle
10240701854,6,7,how about -- twinkle twinkle little star how I wonder what you are?,little,star,star,TRUE,little
10240702169,8,9,we have to go -- in our new house.,new,house,house,TRUE,new
10240702181,5,7,that was ### a big story game.,big,game,game,FALSE,big
10240702212,3,5,I want apple+juice?,apple,juice,juice,FALSE,apple
10240702227,4,5,I want this kind milk.,kind,milk,milk,TRUE,kind
10240702241,1,2,macaroni cheese.,macaroni,cheese,cheese,TRUE,macaroni
10240702255,4,6,I was a little bit thirsty.,little,thirsty,thirsty,FALSE,little
10240702281,4,6,do you want hot+dogs?,hot,dogs,dog,FALSE,hot
10240702445,3,4,that's big mommy.,big,mommy,mommy,TRUE,big
10240702456,4,5,yeah ### draw big mommy.,big,mommy,mommy,TRUE,big
10240702459,1,2,big mommy.,big,mommy,mommy,TRUE,big
10240702480,4,5,there's a big giant.,big,giant,giant,TRUE,big
10240702492,1,2,big giant.,big,giant,giant,TRUE,big
10240702505,7,8,she is -- she's the big quster.,big,quster,quster,TRUE,big
10240702546,3,6,this is big -- floppy ears.,big,ears,ears,FALSE,big
10240702546,5,6,this is big -- floppy ears.,floppy,ears,ears,TRUE,floppy
10240702556,3,5,it's big tall bangs.,big,bangs,bang,FALSE,big
10240702556,4,5,it's big tall bangs.,tall,bangs,bang,TRUE,tall
10240800072,1,2,purple stays in purple.,purple,stays,stay,TRUE,purple
10240800140,2,3,### brown mud.,brown,mud,mud,TRUE,brown
10240800145,4,5,there's not enough space.,enough,space,space,TRUE,enough
10240800222,2,3,a little piece.,little,piece,piece,TRUE,little
10240800224,2,3,a little piece.,little,piece,piece,TRUE,little
10240800227,2,3,a little piece like this.,little,piece,piece,TRUE,little
10240800228,1,3,tiny little piece.,tiny,piece,piece,FALSE,tiny
10240800228,2,3,tiny little piece.,little,piece,piece,TRUE,little
10240800378,1,2,other finger -- paint+.,other,finger,finger,TRUE,other
10240800491,4,5,it looks like dark green.,dark,green,green,TRUE,dark
10240800688,2,3,the bottom part -- goes at the bottom.,bottom,part,part,TRUE,bottom
10240800694,6,14,"um, are there some more -- not flipped over -- pieces ###?",more,#,#,FALSE,more
10240800744,3,4,this the bottom part?,bottom,part,part,TRUE,bottom
10240800857,6,7,and -- and these have green stuff too.,green,stuff,stuff,TRUE,green
10240800888,2,3,a straight line.,straight,line,line,TRUE,straight
10240800974,2,3,the bottom part.,bottom,part,part,TRUE,bottom
10240801056,4,5,here's the other part.,other,part,part,TRUE,other
10240801070,10,8,that's how you say -- a part in Spanish.,Spanish,part,part,FALSE,spanish
10240801079,4,5,you say the same word.,same,word,word,TRUE,same
10240801107,4,5,why ### two more piece --,more,piece,piece,TRUE,more
10240801199,2,3,the little guy.,little,guy,guy,TRUE,little
10240801224,1,2,daddy look.,daddy,look,look,TRUE,daddy
10240801268,4,5,um -- the little boy was catching -- fish.,little,boy,boy,TRUE,little
10240801271,4,5,and -- the little boy caught a one --,little,boy,boy,TRUE,little
10240801288,7,8,once upon a time -- a little boy was catching fish.,little,boy,boy,TRUE,little
10240801385,2,3,the sick people.,sick,people,people,TRUE,sick
10240801610,3,4,they're little things about --,little,things,thing,TRUE,little
10240801611,4,5,they're called Spanish cakes.,Spanish,cakes,cake,TRUE,spanish
10240801707,4,5,please see me next week at -- thirtyoclock.,next,week,week,TRUE,next
10240801726,8,9,where's my -- where's my pen thing?,pen,thing,thing,TRUE,pen
10240801727,4,5,here's my pen thing.,pen,thing,thing,TRUE,pen
10240801804,3,4,it not library time yet.,library,time,time,TRUE,library
10240801960,4,5,I have a little scratch here.,little,scratch,scratch,TRUE,little
10240802035,1,2,Mrs_Claus face.,Mrs_Claus,face,face,TRUE,mrs_claus
10240802065,3,4,Santa had purple eyes.,purple,eyes,eye,TRUE,purple
10240802068,14,15,"um mom, I -- I see someone who ### -- with purple dress.",purple,dress,dress,TRUE,purple
10240802070,6,7,that -- that's a purple dress.,purple,dress,dress,TRUE,purple
10240802072,4,5,that's a green dress.,green,dress,dress,TRUE,green
10240802074,4,5,### in a yellow shirt.,yellow,shirt,shirt,TRUE,yellow
10240802091,9,7,um what's -- what's peach in Spanish?,Spanish,peach,peach,FALSE,spanish
10240802104,3,5,I think green is verde.,green,verde,verde,FALSE,green
10240802124,1,2,Brown beard.,Brown,beard,beard,TRUE,brown
10240802408,4,5,Santa sayed the wrong thing.,wrong,thing,thing,TRUE,wrong
10240802413,6,7,"Santa, you sayed the wrong thing.",wrong,thing,thing,TRUE,wrong
10240802429,1,2,"new jam is not Christmas, little girl.",new,jam,jam,TRUE,new
10240802429,7,8,"new jam is not Christmas, little girl.",little,girl,girl,TRUE,little
10240802430,3,4,you -- smelly girl.,smelly,girl,girl,TRUE,smelly
10240802491,4,6,"but doggie goes roof roof roof, right?",roof,roof,roof,FALSE,roof
10240802560,4,6,where's my other ###?,other,#,#,FALSE,other
10240802665,12,13,"christmas ### a song, the cookies all along, and Cookie_Monster sings.",Cookie_Monster,sings,sing,TRUE,cookie_monster
10240900150,5,6,well where's those other crayons?,other,crayons,crayon,TRUE,other
10240900201,4,5,he went the wrong way.,wrong,way,way,TRUE,wrong
10240900220,3,4,there's more parts of my story.,more,parts,part,TRUE,more
10240900226,2,3,these bad guys.,bad,guys,guy,TRUE,bad
10240900229,10,11,and they took him -- one -- to these little cameras -- and -- and then he was inside the camera.,little,cameras,camera,TRUE,little
10240900366,5,6,I can't sing more part because I'm not at school.,more,part,part,TRUE,more
10240900386,5,6,you teach at a different school.,different,school,school,TRUE,different
10240900421,2,3,my big flamingo?,big,flamingo,flamingo,TRUE,big
10240900675,4,5,I have a owie right here.,owie,right,right,TRUE,owie
10240900716,4,5,say -- say good job!,good,job,job,TRUE,good
10240900720,8,9,"and say -- and then say, good job, Zoe.",good,job,job,TRUE,good
10240900721,1,2,good job.,good,job,job,TRUE,good
10240900741,6,7,I ### seen her a long time here.,long,time,time,TRUE,long
10240900782,2,4,a big big hug.,big,hug,hug,FALSE,big
10240900782,3,4,a big big hug.,big,hug,hug,TRUE,big
10240901084,4,5,### spelled it l@l o@l --,l@l,o@l,o@l,TRUE,l@l
10240901093,5,6,it's a silly silly song!,silly,song,song,TRUE,silly
10240901101,4,5,those are the only letters I have.,only,letters,letter,TRUE,only
10240901112,2,3,my pretend mom.,pretend,mom,mom,TRUE,pretend
10240901188,4,5,it's a silly song!,silly,song,song,TRUE,silly
10240901197,6,8,I don't know what other two words.,other,words,word,FALSE,other
10240901264,3,4,May the good lord bless you.,good,lord,lord,TRUE,good
10240901266,3,4,May the good lord bless you.,good,lord,lord,TRUE,good
10240901269,3,4,May the good lord bless you.,good,lord,lord,TRUE,good
10240901271,3,4,May the good lord bless you.,good,lord,lord,TRUE,good
10240901307,10,11,I'm -- ### around and eating -- the same time.,same,time,time,TRUE,same
10240901411,5,6,oh I forgot the other letters.,other,letters,letter,TRUE,other
10240901423,3,6,whoever gets more ### -- letters -- can win -- a big e@l.,more,letters,letter,FALSE,more
10240901423,12,13,whoever gets more ### -- letters -- can win -- a big e@l.,big,e@l,e@l,TRUE,big
10240901578,1,2,sticky fish and tricky fish.,sticky,fish,fish,TRUE,sticky
10240901578,4,5,sticky fish and tricky fish.,tricky,fish,fish,TRUE,tricky
10240901584,5,6,"no, but his last name is Tricky.",last,name,name,TRUE,last
10240901592,3,4,"no, last night -- last night, you try and catch him like this, and he ### --",last,night,night,TRUE,last
10240901592,6,7,"no, last night -- last night, you try and catch him like this, and he ### --",last,night,night,TRUE,last
10240901594,5,6,that's why his last name is Tricky.,last,name,name,TRUE,last
10240901628,6,8,but this one's a little bit looser -- ### this.,little,looser,looser,FALSE,little
10240901631,4,5,look at my remote control.,remote,control,control,TRUE,remote
10240901662,5,6,this is my -- new neighbor.,new,neighbor,neighbor,TRUE,new
10240901752,4,5,these are my new shoes.,new,shoes,shoe,TRUE,new
10240901886,1,2,big food.,big,food,food,TRUE,big
10240901906,9,10,"um, he's in there with the other fish ### was eating.",other,fish,fish,TRUE,other
10240901952,4,5,I got this much money.,much,money,money,TRUE,much
10240901953,4,5,I got this much money.,much,money,money,TRUE,much
10240902029,1,2,Faster faster faster!,Faster,faster,faster,TRUE,faster
10240902035,1,2,"same stuff, different --",same,stuff,stuff,TRUE,same
10240902035,4,2,"same stuff, different --",different,stuff,stuff,FALSE,different
10240902068,3,4,are the baby chicks?,baby,chicks,chick,TRUE,baby
10240902071,4,5,where are the baby chick?,baby,chick,chick,TRUE,baby
10240902168,6,7,because it has -- this small part and this big part.,small,part,part,TRUE,small
10240902168,10,11,because it has -- this small part and this big part.,big,part,part,TRUE,big
10240902250,1,2,small tip.,small,tip,tip,TRUE,small
10240902363,6,7,"yeah, it's a little bit different.",little,bit,bit,TRUE,little
10240902366,2,3,his first name is Julien.,first,name,name,TRUE,first
10240902367,4,5,what's his last name?,last,name,name,TRUE,last
10240902380,2,3,### last name --,last,name,name,TRUE,last
10240902383,4,5,what's his last name?,last,name,name,TRUE,last
10240902417,6,7,because it's ### a little bit hard ###,little,bit,bit,TRUE,little
10240902494,5,6,but it's a long z@l!,long,z@l,z@l,TRUE,long
10240902497,4,5,me like do long Zs.,long,Zs,Z,TRUE,long
10240902508,6,7,I want ### erase the long z@l.,long,z@l,z@l,TRUE,long
10241000429,3,4,it got fish food all over.,fish,food,food,TRUE,fish
10241000435,1,3,tiny tiny baby?,tiny,baby,baby,FALSE,tiny
10241000435,2,3,tiny tiny baby?,tiny,baby,baby,TRUE,tiny
10241000522,1,2,well &snuffies has a trunk.,well,&snuffies,&snuffy,TRUE,well
10241000545,6,7,hey have you saw a blue girl?,blue,girl,girl,TRUE,blue
10241000547,2,3,the blue girl?,blue,girl,girl,TRUE,blue
10241000619,3,4,she has long hair.,long,hair,hair,TRUE,long
10241000644,7,8,um do you think um a big witch take all the gold?,big,witch,witch,TRUE,big
10241000948,11,13,and he grow bigger and bigger and bigger like a big old giant.,big,giant,giant,FALSE,big
10241000948,12,13,and he grow bigger and bigger and bigger like a big old giant.,old,giant,giant,TRUE,old
10241000950,7,9,yeah and he growed to a big old giant.,big,giant,giant,FALSE,big
10241000950,8,9,yeah and he growed to a big old giant.,old,giant,giant,TRUE,old
10241000960,6,9,and then he saw a big -- big dinosaur that carry him down and he fell.,big,dinosaur,dinosaur,FALSE,big
10241000960,8,9,and then he saw a big -- big dinosaur that carry him down and he fell.,big,dinosaur,dinosaur,TRUE,big
10241000989,4,5,we just do lipstick bops.,lipstick,bops,bop,TRUE,lipstick
10241001002,4,5,yeah we have real names.,real,names,name,TRUE,real
10241001115,9,10,he's not a puppy he's a regular dog.,regular,dog,dog,TRUE,regular
10241001151,5,1,"wee, I'm fine.",fine,wee,wee,FALSE,fine
10241001179,6,7,give me -- give me cut apples.,cut,apples,apple,TRUE,cut
10241001190,3,4,give me cut watermelon in a bowl.,cut,watermelon,watermelon,TRUE,cut
10241001199,6,7,then I went to this little school that I didn't want to go to but I didn't like it.,little,school,school,TRUE,little
10241001201,6,7,today -- today is the last day.,last,day,day,TRUE,last
10241001257,4,5,and sparkly pretty pink bubblegum.,pink,bubblegum,bubblegum,TRUE,pink
10241001399,2,3,### little dare.,little,dare,dare,TRUE,little
10241001520,7,8,you have -- do you have more games up -- at -- in the closet?,more,games,game,TRUE,more
10241001531,2,3,the fish puzzle?,fish,puzzle,puzzle,TRUE,fish
10241001533,2,3,the fish puzzle has more pieces than your pieces.,fish,puzzle,puzzle,TRUE,fish
10241001533,5,6,the fish puzzle has more pieces than your pieces.,more,pieces,piece,TRUE,more
10241001537,1,2,big pieces.,big,pieces,piece,TRUE,big
10241001665,1,2,ok how_about --,ok,how_about,how_about,TRUE,ok
10241001687,4,5,it's a prickly parts.,prickly,parts,part,TRUE,prickly
10241001769,6,8,I think this is a straight boned fish.,straight,fish,fish,FALSE,straight
10241001834,7,8,can I do um -- the next piece?,next,piece,piece,TRUE,next
10241001941,6,7,and we're doing the fish puzzle.,fish,puzzle,puzzle,TRUE,fish
10241001942,2,3,the fish puzzle!,fish,puzzle,puzzle,TRUE,fish
10241001998,5,6,it's just a regular piece.,regular,piece,piece,TRUE,regular
10241002044,6,7,I was thinking about the old place.,old,place,place,TRUE,old
10241002067,2,3,the tweedy bird.,tweedy,bird,bird,TRUE,tweedy
10241002103,3,4,get the last piece.,last,piece,piece,TRUE,last
10241002114,4,5,it's the wrong way.,wrong,way,way,TRUE,wrong
10241002138,4,5,I made a big puzzle.,big,puzzle,puzzle,TRUE,big
10241002173,4,5,"look, a big mat.",big,mat,mat,TRUE,big
10241002227,5,7,do you see a big fish dad with a big tail?,big,dad,dad,FALSE,big
10241002227,10,11,do you see a big fish dad with a big tail?,big,tail,tail,TRUE,big
10241002230,3,4,see a big fish that has a bigger --,big,fish,fish,TRUE,big
10241100564,4,5,where's the other roller?,other,roller,roller,TRUE,other
10241100581,2,3,some little stamps.,little,stamps,stamp,TRUE,little
10241100583,5,6,I want to make beautiful designs.,beautiful,designs,design,TRUE,beautiful
